empresa_id,fecha,asistentes,capacidad_maxima,precio_entrada,ingresos_totales,ocupacion_porcentaje,factor_estacional,dia_semana,mes,año
cfe603ecf84ca199,2025-08-31,1984,1984,1134.21,2250262.87,100.0,2.431,Sunday,8,2025
7a20e52829bd846d,2025-09-01,1685,1805,518.93,874404.45,93.4,1.43,Monday,9,2025
37d0d111f3b188d5,2025-09-03,1029,1029,550.42,566385.84,100.0,1.43,Wednesday,9,2025
039159df8a511e8a,2025-09-04,1376,1804,599.03,824264.59,76.3,1.43,Thursday,9,2025
4d3c3e21704186d6,2025-09-09,1406,1786,510.94,718374.66,78.7,1.43,Tuesday,9,2025
6654d146e2a0180a,2025-09-10,587,996,1759.63,1032901.95,58.9,1.43,Wednesday,9,2025
f48605ea51e41b4c,2025-09-10,535,663,1043.19,558104.51,80.7,1.43,Wednesday,9,2025
37d0d111f3b188d5,2025-09-11,458,1029,436.28,199814.04,44.5,1.43,Thursday,9,2025
4672518ff5f66c70,2025-09-12,583,686,1396.48,814150.52,85.0,1.43,Friday,9,2025
7a20e52829bd846d,2025-09-13,1238,1805,492.97,610302.15,68.6,1.859,Saturday,9,2025
6654d146e2a0180a,2025-09-15,787,996,1682.45,1324089.4,79.0,1.43,Monday,9,2025
f48605ea51e41b4c,2025-09-19,408,663,1392.26,568040.71,61.5,1.43,Friday,9,2025
f10ba6f1ebd530a4,2025-09-20,786,1151,1594.12,1252977.45,68.3,1.859,Saturday,9,2025
f10ba6f1ebd530a4,2025-09-21,824,1151,1793.28,1477662.95,71.6,1.859,Sunday,9,2025
f48605ea51e41b4c,2025-09-22,425,663,1359.49,577782.88,64.1,1.43,Monday,9,2025
d6b81da7ff177362,2025-09-23,146,302,1083.63,158209.59,48.3,1.43,Tuesday,9,2025
7a20e52829bd846d,2025-09-24,1479,1805,436.42,645465.28,81.9,1.43,Wednesday,9,2025
07acd16b556dd864,2025-09-25,269,297,1095.06,294571.97,90.6,1.43,Thursday,9,2025
f10ba6f1ebd530a4,2025-09-28,1151,1151,1860.16,2141042.79,100.0,1.859,Sunday,9,2025
6654d146e2a0180a,2025-09-30,913,996,1797.93,1641508.0,91.7,1.43,Tuesday,9,2025
7a20e52829bd846d,2025-10-01,1436,1805,350.9,503885.46,79.6,1.21,Wednesday,10,2025
37d0d111f3b188d5,2025-10-02,665,1029,409.32,272196.74,64.6,1.21,Thursday,10,2025
f48605ea51e41b4c,2025-10-03,470,663,871.79,409741.5,70.9,1.21,Friday,10,2025
07acd16b556dd864,2025-10-07,256,297,865.36,221531.05,86.2,1.21,Tuesday,10,2025
4672518ff5f66c70,2025-10-07,375,686,1423.27,533725.05,54.7,1.21,Tuesday,10,2025
039159df8a511e8a,2025-10-09,1403,1804,509.14,714325.75,77.8,1.21,Thursday,10,2025
f48605ea51e41b4c,2025-10-09,531,663,1192.15,633031.68,80.1,1.21,Thursday,10,2025
b696fa66076665dc,2025-10-10,572,584,630.52,360656.49,97.9,1.21,Friday,10,2025
cfe603ecf84ca199,2025-10-12,1490,1984,895.83,1334785.81,75.1,1.573,Sunday,10,2025
f48605ea51e41b4c,2025-10-12,663,663,1044.66,692608.3,100.0,1.573,Sunday,10,2025
6654d146e2a0180a,2025-10-12,948,996,1901.38,1802506.8,95.2,1.573,Sunday,10,2025
4672518ff5f66c70,2025-10-13,515,686,1700.94,875984.06,75.1,1.21,Monday,10,2025
4672518ff5f66c70,2025-10-15,387,686,1742.94,674519.17,56.4,1.21,Wednesday,10,2025
d6b81da7ff177362,2025-10-16,126,302,739.61,93191.3,41.7,1.21,Thursday,10,2025
f10ba6f1ebd530a4,2025-10-16,982,1151,1372.72,1348009.36,85.3,1.21,Thursday,10,2025
f48605ea51e41b4c,2025-10-17,309,663,1182.92,365522.12,46.6,1.21,Friday,10,2025
07acd16b556dd864,2025-10-17,123,297,967.82,119041.98,41.4,1.21,Friday,10,2025
4672518ff5f66c70,2025-10-22,676,686,1451.95,981519.63,98.5,1.21,Wednesday,10,2025
37d0d111f3b188d5,2025-10-24,747,1029,441.88,330087.39,72.6,1.21,Friday,10,2025
cfe603ecf84ca199,2025-10-25,1984,1984,883.55,1752972.08,100.0,1.573,Saturday,10,2025
6654d146e2a0180a,2025-10-27,980,996,1709.58,1675387.31,98.4,1.21,Monday,10,2025
4d3c3e21704186d6,2025-10-30,1749,1786,541.35,946822.98,97.9,1.21,Thursday,10,2025
6654d146e2a0180a,2025-11-01,758,996,1461.37,1107719.8,76.1,1.287,Saturday,11,2025
cfe603ecf84ca199,2025-11-03,1028,1984,547.94,563284.81,51.8,0.99,Monday,11,2025
4672518ff5f66c70,2025-11-08,362,686,1375.46,497917.26,52.8,1.287,Saturday,11,2025
4d3c3e21704186d6,2025-11-09,1172,1786,453.63,531651.45,65.6,1.287,Sunday,11,2025
b696fa66076665dc,2025-11-10,466,584,586.69,273399.83,79.8,0.99,Monday,11,2025
7a20e52829bd846d,2025-11-12,734,1805,337.78,247929.0,40.7,0.99,Wednesday,11,2025
6654d146e2a0180a,2025-11-12,525,996,1310.64,688084.78,52.7,0.99,Wednesday,11,2025
37d0d111f3b188d5,2025-11-14,511,1029,353.5,180638.54,49.7,0.99,Friday,11,2025
039159df8a511e8a,2025-11-14,1169,1804,470.88,550456.49,64.8,0.99,Friday,11,2025
7a20e52829bd846d,2025-11-15,710,1805,334.25,237314.95,39.3,1.287,Saturday,11,2025
cfe603ecf84ca199,2025-11-15,1024,1984,595.03,609313.76,51.6,1.287,Saturday,11,2025
4672518ff5f66c70,2025-11-21,397,686,1564.92,621274.35,57.9,0.99,Friday,11,2025
b696fa66076665dc,2025-11-22,443,584,608.42,269529.64,75.9,1.287,Saturday,11,2025
f48605ea51e41b4c,2025-11-25,414,663,978.99,405303.52,62.4,0.99,Tuesday,11,2025
f10ba6f1ebd530a4,2025-11-26,549,1151,1410.47,774347.82,47.7,0.99,Wednesday,11,2025
d6b81da7ff177362,2025-11-27,226,302,802.91,181457.29,74.8,0.99,Thursday,11,2025
7a20e52829bd846d,2025-11-27,896,1805,357.41,320238.9,49.6,0.99,Thursday,11,2025
b696fa66076665dc,2025-12-01,584,584,691.26,403698.33,100.0,1.54,Monday,12,2025
07acd16b556dd864,2025-12-05,225,297,1176.41,264691.61,75.8,1.54,Friday,12,2025
b696fa66076665dc,2025-12-06,584,584,769.58,449433.28,100.0,2.002,Saturday,12,2025
cfe603ecf84ca199,2025-12-06,1984,1984,910.59,1806605.01,100.0,2.002,Saturday,12,2025
4d3c3e21704186d6,2025-12-06,1786,1786,841.91,1503649.53,100.0,2.002,Saturday,12,2025
f10ba6f1ebd530a4,2025-12-06,1151,1151,2125.83,2446834.42,100.0,2.002,Saturday,12,2025
f48605ea51e41b4c,2025-12-07,476,663,1197.72,570113.72,71.8,2.002,Sunday,12,2025
4672518ff5f66c70,2025-12-10,445,686,1736.04,772538.78,64.9,1.54,Wednesday,12,2025
4672518ff5f66c70,2025-12-13,686,686,1959.85,1344454.41,100.0,2.002,Saturday,12,2025
37d0d111f3b188d5,2025-12-14,1029,1029,717.11,737905.16,100.0,2.002,Sunday,12,2025
6654d146e2a0180a,2025-12-15,596,996,1984.61,1182825.79,59.8,1.54,Monday,12,2025
7a20e52829bd846d,2025-12-16,1487,1805,384.2,571303.89,82.4,1.54,Tuesday,12,2025
f48605ea51e41b4c,2025-12-17,410,663,1054.48,432337.28,61.8,1.54,Wednesday,12,2025
07acd16b556dd864,2025-12-18,296,297,1010.77,299187.89,99.7,1.54,Thursday,12,2025
d6b81da7ff177362,2025-12-19,238,302,1018.77,242468.06,78.8,1.54,Friday,12,2025
f10ba6f1ebd530a4,2025-12-19,946,1151,1614.61,1527417.82,82.2,1.54,Friday,12,2025
cfe603ecf84ca199,2025-12-21,1984,1984,1018.31,2020328.76,100.0,2.002,Sunday,12,2025
07acd16b556dd864,2025-12-21,297,297,1284.23,381416.74,100.0,2.002,Sunday,12,2025
039159df8a511e8a,2025-12-24,1804,1804,527.35,951344.89,100.0,1.54,Wednesday,12,2025
f48605ea51e41b4c,2025-12-26,663,663,1352.86,896944.82,100.0,1.54,Friday,12,2025
f48605ea51e41b4c,2025-12-27,663,663,1496.94,992472.54,100.0,2.002,Saturday,12,2025
6654d146e2a0180a,2025-12-27,996,996,2010.11,2002065.55,100.0,2.002,Saturday,12,2025
cfe603ecf84ca199,2025-12-30,1333,1984,651.97,869079.32,67.2,1.54,Tuesday,12,2025
37d0d111f3b188d5,2025-12-30,746,1029,533.05,397658.3,72.5,1.54,Tuesday,12,2025
